camera,path,label,split,Latitude,Longitude,Month,Hour,category,prediction
8733,/gpfs/scratch/hc4549/weather/8733/20131021_143643.jpg,48,train,47.441685,8.620672,10,14,Many,
9730,/gpfs/scratch/hc4549/weather/9730/20130829_122703.jpg,44,train,-34.5806593772,-58.4284707051,8,10,Many,
19388,/gpfs/scratch/hc4549/weather/19388/20130401_094416.jpg,32,train,57.6333,18.3,4,12,Many,
5020,/gpfs/scratch/hc4549/weather/5020/20131018_091527.jpg,46,train,-30.0342535017,-51.2312071242,10,7,Many,
4679,/gpfs/scratch/hc4549/weather/4679/20140902_231017.jpg,42,train,49.5847611497,9.36662846022,9,1,Many,
17218,/gpfs/scratch/hc4549/weather/17218/20130427_151020.jpg,35,train,44.08473,-66.1834478,4,12,Many,
10917,/gpfs/scratch/hc4549/weather/10917/20120518_192409.jpg,43,train,47.3645089866,7.15401294173,5,17,Many,
4801,/gpfs/scratch/hc4549/weather/4801/20110507_121001.jpg,49,train,49.1,10.75,5,12,Many,
19306,/gpfs/scratch/hc4549/weather/19306/20130923_225326.jpg,54,train,37.20861,-113.02028,9,14,Many,
11160,/gpfs/scratch/hc4549/weather/11160/20130519_075317.jpg,38,train,46.948,7.44815,5,10,Many,
19834,/gpfs/scratch/hc4549/weather/19834/20140202_033238.jpg,51,train,28.2441768,-82.7192671,2,19,Many,
17244,/gpfs/scratch/hc4549/weather/17244/20120831_063545.jpg,56,train,19.1998222193,-96.1388478948,8,4,Many,
6798,/gpfs/scratch/hc4549/weather/6798/20130519_212352.jpg,49,train,28.7540844,-17.8861498,5,20,Many,
6798,/gpfs/scratch/hc4549/weather/6798/20130611_053952.jpg,49,train,28.7540844,-17.8861498,6,7,Many,
9730,/gpfs/scratch/hc4549/weather/9730/20130623_215708.jpg,41,train,-34.5806593772,-58.4284707051,6,22,Many,
4584,/gpfs/scratch/hc4549/weather/4584/20130420_063647.jpg,42,train,37.9843530112,23.7326566772,4,7,Many,
684,/gpfs/scratch/hc4549/weather/684/20140805_201153.jpg,58,train,37.2979,-79.9877,8,12,Many,
684,/gpfs/scratch/hc4549/weather/684/20120605_204140.jpg,51,train,37.2979,-79.9877,6,14,Many,
623,/gpfs/scratch/hc4549/weather/623/20140713_024152.jpg,59,train,29.272958,-94.85084,7,19,Medium,
9483,/gpfs/scratch/hc4549/weather/9483/20131007_085411.jpg,46,train,50.1065184167,8.67800682695,10,12,Many,
9730,/gpfs/scratch/hc4549/weather/9730/20131229_075707.jpg,59,train,-34.5806593772,-58.4284707051,12,8,Medium,
5020,/gpfs/scratch/hc4549/weather/5020/20131015_064541.jpg,48,train,-30.0342535017,-51.2312071242,10,7,Many,
4181,/gpfs/scratch/hc4549/weather/4181/20130326_171656.jpg,45,train,32.231328037,-110.946649929,3,7,Many,
17218,/gpfs/scratch/hc4549/weather/17218/20130517_081019.jpg,37,train,44.08473,-66.1834478,5,5,Many,
11160,/gpfs/scratch/hc4549/weather/11160/20131120_092315.jpg,32,train,46.948,7.44815,11,7,Many,
10066,/gpfs/scratch/hc4549/weather/10066/20131109_155729.jpg,32,train,46.3833333,11.85,11,16,Many,
18590,/gpfs/scratch/hc4549/weather/18590/20130115_190928.jpg,43,train,33.7497447444,-84.3883686381,1,10,Many,
260,/gpfs/scratch/hc4549/weather/260/20130407_041450.jpg,45,train,39.6421,-78.9125,4,23,Many,
684,/gpfs/scratch/hc4549/weather/684/20140110_124146.jpg,31,train,37.2979,-79.9877,1,6,Many,
3396,/gpfs/scratch/hc4549/weather/3396/20131229_103844.jpg,34,train,49.7724798,9.9584878,12,14,Many,
10066,/gpfs/scratch/hc4549/weather/10066/20131102_115725.jpg,34,train,46.3833333,11.85,11,12,Many,
4584,/gpfs/scratch/hc4549/weather/4584/20130908_103652.jpg,60,train,37.9843530112,23.7326566772,9,11,Medium,
17244,/gpfs/scratch/hc4549/weather/17244/20130414_233551.jpg,59,train,19.1998222193,-96.1388478948,4,16,Medium,
4584,/gpfs/scratch/hc4549/weather/4584/20130325_113655.jpg,47,train,37.9843530112,23.7326566772,3,12,Many,
18590,/gpfs/scratch/hc4549/weather/18590/20130522_063929.jpg,52,train,33.7497447444,-84.3883686381,5,0,Many,
10870,/gpfs/scratch/hc4549/weather/10870/20130505_093759.jpg,43,train,47.6946284842,9.27217400644,5,9,Many,
10917,/gpfs/scratch/hc4549/weather/10917/20130130_132421.jpg,37,train,47.3645089866,7.15401294173,1,11,Many,
3837,/gpfs/scratch/hc4549/weather/3837/20130801_162220.jpg,60,train,47.0675219,7.0999358,8,18,Medium,
684,/gpfs/scratch/hc4549/weather/684/20140113_031203.jpg,38,train,37.2979,-79.9877,1,19,Many,
19834,/gpfs/scratch/hc4549/weather/19834/20140703_200308.jpg,59,train,28.2441768,-82.7192671,7,10,Medium,
861,/gpfs/scratch/hc4549/weather/861/20140912_090552.jpg,36,train,36.0579,-112.1255,9,0,Many,
3837,/gpfs/scratch/hc4549/weather/3837/20140326_175214.jpg,38,train,47.0675219,7.0999358,3,17,Many,
6798,/gpfs/scratch/hc4549/weather/6798/20130201_003949.jpg,48,train,28.7540844,-17.8861498,2,20,Many,
4584,/gpfs/scratch/hc4549/weather/4584/20130406_083646.jpg,47,train,37.9843530112,23.7326566772,4,9,Many,
3888,/gpfs/scratch/hc4549/weather/3888/20130321_221227.jpg,40,train,42.2480919,3.1227702,3,23,Many,
19306,/gpfs/scratch/hc4549/weather/19306/20130418_042330.jpg,46,train,37.20861,-113.02028,4,19,Many,
3837,/gpfs/scratch/hc4549/weather/3837/20140208_035215.jpg,30,train,47.0675219,7.0999358,2,3,Many,
18590,/gpfs/scratch/hc4549/weather/18590/20140112_150942.jpg,32,train,33.7497447444,-84.3883686381,1,6,Many,
9483,/gpfs/scratch/hc4549/weather/9483/20130628_115409.jpg,48,train,50.1065184167,8.67800682695,6,15,Many,
5021,/gpfs/scratch/hc4549/weather/5021/20130903_021629.jpg,41,train,-30.0343080145,-51.2312634505,9,23,Many,
10870,/gpfs/scratch/hc4549/weather/10870/20131109_050810.jpg,39,train,47.6946284842,9.27217400644,11,5,Many,
204,/gpfs/scratch/hc4549/weather/204/20140501_141949.jpg,37,train,41.702494694,-86.2378195222,5,7,Many,
10917,/gpfs/scratch/hc4549/weather/10917/20121202_165419.jpg,25,train,47.3645089866,7.15401294173,12,19,Medium,
18590,/gpfs/scratch/hc4549/weather/18590/20130528_064021.jpg,52,train,33.7497447444,-84.3883686381,5,0,Many,
18590,/gpfs/scratch/hc4549/weather/18590/20121106_173922.jpg,38,train,33.7497447444,-84.3883686381,11,10,Many,
10917,/gpfs/scratch/hc4549/weather/10917/20120529_185430.jpg,44,train,47.3645089866,7.15401294173,5,21,Many,
3888,/gpfs/scratch/hc4549/weather/3888/20130607_084352.jpg,48,train,42.2480919,3.1227702,6,9,Many,
18590,/gpfs/scratch/hc4549/weather/18590/20140408_013929.jpg,45,train,33.7497447444,-84.3883686381,4,18,Many,
10917,/gpfs/scratch/hc4549/weather/10917/20120104_235407.jpg,30,train,47.3645089866,7.15401294173,1,23,Many,
10870,/gpfs/scratch/hc4549/weather/10870/20130222_173803.jpg,25,train,47.6946284842,9.27217400644,2,17,Medium,
17218,/gpfs/scratch/hc4549/weather/17218/20130618_091019.jpg,40,train,44.08473,-66.1834478,6,6,Many,
260,/gpfs/scratch/hc4549/weather/260/20130128_151458.jpg,30,train,39.6421,-78.9125,1,9,Many,
19306,/gpfs/scratch/hc4549/weather/19306/20130809_235326.jpg,66,train,37.20861,-113.02028,8,15,Low,
260,/gpfs/scratch/hc4549/weather/260/20130130_021458.jpg,40,train,39.6421,-78.9125,1,21,Many,
10066,/gpfs/scratch/hc4549/weather/10066/20130629_072722.jpg,31,train,46.3833333,11.85,6,6,Many,
684,/gpfs/scratch/hc4549/weather/684/20130718_134152.jpg,53,train,37.2979,-79.9877,7,7,Many,
3396,/gpfs/scratch/hc4549/weather/3396/20130206_023840.jpg,28,train,49.7724798,9.9584878,2,5,Medium,
3837,/gpfs/scratch/hc4549/weather/3837/20131012_095214.jpg,36,train,47.0675219,7.0999358,10,9,Many,
17244,/gpfs/scratch/hc4549/weather/17244/20131126_143555.jpg,51,train,19.1998222193,-96.1388478948,11,7,Many,
623,/gpfs/scratch/hc4549/weather/623/20140520_174152.jpg,56,train,29.272958,-94.85084,5,10,Many,
623,/gpfs/scratch/hc4549/weather/623/20140901_014157.jpg,60,train,29.272958,-94.85084,9,18,Medium,
3837,/gpfs/scratch/hc4549/weather/3837/20140130_092222.jpg,29,train,47.0675219,7.0999358,1,11,Medium,
162,/gpfs/scratch/hc4549/weather/162/20130529_093827.jpg,48,train,41.9797,-88.4061,5,2,Many,
204,/gpfs/scratch/hc4549/weather/204/20141016_062016.jpg,42,train,41.702494694,-86.2378195222,10,0,Many,
10066,/gpfs/scratch/hc4549/weather/10066/20130702_164629.jpg,43,train,46.3833333,11.85,7,16,Many,
623,/gpfs/scratch/hc4549/weather/623/20130320_201153.jpg,47,train,29.272958,-94.85084,3,11,Many,
17218,/gpfs/scratch/hc4549/weather/17218/20131119_134015.jpg,35,train,44.08473,-66.1834478,11,12,Many,
5021,/gpfs/scratch/hc4549/weather/5021/20131013_024639.jpg,51,train,-30.0343080145,-51.2312634505,10,23,Many,
18590,/gpfs/scratch/hc4549/weather/18590/20131019_223929.jpg,46,train,33.7497447444,-84.3883686381,10,15,Many,
10870,/gpfs/scratch/hc4549/weather/10870/20130202_080758.jpg,33,train,47.6946284842,9.27217400644,2,8,Many,
11160,/gpfs/scratch/hc4549/weather/11160/20130131_182319.jpg,40,train,46.948,7.44815,1,16,Many,
19106,/gpfs/scratch/hc4549/weather/19106/20130925_173645.jpg,46,train,46.82261667,-71.21337891,9,15,Many,
162,/gpfs/scratch/hc4549/weather/162/20130929_193828.jpg,48,train,41.9797,-88.4061,9,12,Many,
4181,/gpfs/scratch/hc4549/weather/4181/20131121_193037.jpg,49,train,32.231328037,-110.946649929,11,10,Many,
3837,/gpfs/scratch/hc4549/weather/3837/20140917_022228.jpg,43,train,47.0675219,7.0999358,9,4,Many,
19388,/gpfs/scratch/hc4549/weather/19388/20130625_151407.jpg,47,train,57.6333,18.3,6,13,Many,
6798,/gpfs/scratch/hc4549/weather/6798/20130104_210951.jpg,47,train,28.7540844,-17.8861498,1,21,Many,
4584,/gpfs/scratch/hc4549/weather/4584/20130312_060656.jpg,42,train,37.9843530112,23.7326566772,3,7,Many,
3297,/gpfs/scratch/hc4549/weather/3297/20130825_130119.jpg,42,train,49.7522678667,-125.296347435,8,5,Many,
17244,/gpfs/scratch/hc4549/weather/17244/20130717_180557.jpg,56,train,19.1998222193,-96.1388478948,7,9,Many,
10870,/gpfs/scratch/hc4549/weather/10870/20130513_030804.jpg,36,train,47.6946284842,9.27217400644,5,3,Many,
10917,/gpfs/scratch/hc4549/weather/10917/20130212_162420.jpg,26,train,47.3645089866,7.15401294173,2,14,Medium,
4679,/gpfs/scratch/hc4549/weather/4679/20140504_161013.jpg,42,train,49.5847611497,9.36662846022,5,16,Many,
9483,/gpfs/scratch/hc4549/weather/9483/20130808_012406.jpg,48,train,50.1065184167,8.67800682695,8,4,Many,
18590,/gpfs/scratch/hc4549/weather/18590/20140526_143928.jpg,50,train,33.7497447444,-84.3883686381,5,7,Many,
5020,/gpfs/scratch/hc4549/weather/5020/20130612_114548.jpg,48,train,-30.0342535017,-51.2312071242,6,12,Many,
162,/gpfs/scratch/hc4549/weather/162/20130313_120835.jpg,26,train,41.9797,-88.4061,3,3,Medium,
9483,/gpfs/scratch/hc4549/weather/9483/20130802_075415.jpg,60,train,50.1065184167,8.67800682695,8,11,Medium,
10870,/gpfs/scratch/hc4549/weather/10870/20130410_093803.jpg,39,train,47.6946284842,9.27217400644,4,9,Many,
3888,/gpfs/scratch/hc4549/weather/3888/20130323_041221.jpg,40,train,42.2480919,3.1227702,3,5,Many,
11160,/gpfs/scratch/hc4549/weather/11160/20131118_132313.jpg,34,train,46.948,7.44815,11,11,Many,
5020,/gpfs/scratch/hc4549/weather/5020/20140330_174534.jpg,58,train,-30.0342535017,-51.2312071242,3,18,Many,
684,/gpfs/scratch/hc4549/weather/684/20120708_034152.jpg,57,train,37.2979,-79.9877,7,21,Many,
162,/gpfs/scratch/hc4549/weather/162/20140716_070841.jpg,42,train,41.9797,-88.4061,7,0,Many,
6798,/gpfs/scratch/hc4549/weather/6798/20130127_164035.jpg,49,train,28.7540844,-17.8861498,1,16,Many,
8733,/gpfs/scratch/hc4549/weather/8733/20130328_080642.jpg,29,train,47.441685,8.620672,3,5,Medium,
8733,/gpfs/scratch/hc4549/weather/8733/20131014_220637.jpg,43,train,47.441685,8.620672,10,19,Many,
623,/gpfs/scratch/hc4549/weather/623/20130101_121150.jpg,49,train,29.272958,-94.85084,1,5,Many,
204,/gpfs/scratch/hc4549/weather/204/20130813_161954.jpg,45,train,41.702494694,-86.2378195222,8,7,Many,
684,/gpfs/scratch/hc4549/weather/684/20131018_211146.jpg,46,train,37.2979,-79.9877,10,13,Many,
4801,/gpfs/scratch/hc4549/weather/4801/20111225_141001.jpg,35,train,49.1,10.75,12,14,Many,
3888,/gpfs/scratch/hc4549/weather/3888/20130806_204234.jpg,56,train,42.2480919,3.1227702,8,21,Many,
3396,/gpfs/scratch/hc4549/weather/3396/20140715_220848.jpg,47,train,49.7724798,9.9584878,7,22,Many,
684,/gpfs/scratch/hc4549/weather/684/20130527_191150.jpg,48,train,37.2979,-79.9877,5,11,Many,
11160,/gpfs/scratch/hc4549/weather/11160/20130629_215316.jpg,43,train,46.948,7.44815,6,21,Many,
4801,/gpfs/scratch/hc4549/weather/4801/20110827_064004.jpg,42,train,49.1,10.75,8,9,Many,
5021,/gpfs/scratch/hc4549/weather/5021/20131019_211636.jpg,51,train,-30.0343080145,-51.2312634505,10,19,Many,
10870,/gpfs/scratch/hc4549/weather/10870/20131213_163806.jpg,29,train,47.6946284842,9.27217400644,12,16,Medium,
4584,/gpfs/scratch/hc4549/weather/4584/20130714_043655.jpg,56,train,37.9843530112,23.7326566772,7,7,Many,
3837,/gpfs/scratch/hc4549/weather/3837/20141011_182218.jpg,46,train,47.0675219,7.0999358,10,20,Many,
260,/gpfs/scratch/hc4549/weather/260/20140819_221454.jpg,60,train,39.6421,-78.9125,8,14,Medium,
19388,/gpfs/scratch/hc4549/weather/19388/20130926_144412.jpg,38,train,57.6333,18.3,9,17,Many,
3396,/gpfs/scratch/hc4549/weather/3396/20130729_110839.jpg,48,train,49.7724798,9.9584878,7,11,Many,
8438,/gpfs/scratch/hc4549/weather/8438/20130718_121645.jpg,52,train,38.9115347345,-97.212305746,7,3,Many,
19306,/gpfs/scratch/hc4549/weather/19306/20130928_142326.jpg,30,train,37.20861,-113.02028,9,5,Many,
10917,/gpfs/scratch/hc4549/weather/10917/20120223_195405.jpg,32,train,47.3645089866,7.15401294173,2,22,Many,
684,/gpfs/scratch/hc4549/weather/684/20120929_121151.jpg,48,train,37.2979,-79.9877,9,4,Many,
623,/gpfs/scratch/hc4549/weather/623/20140829_064157.jpg,58,train,29.272958,-94.85084,8,0,Many,
19388,/gpfs/scratch/hc4549/weather/19388/20131029_221413.jpg,40,train,57.6333,18.3,10,20,Many,
6798,/gpfs/scratch/hc4549/weather/6798/20130223_160954.jpg,50,train,28.7540844,-17.8861498,2,16,Many,
4679,/gpfs/scratch/hc4549/weather/4679/20140808_114014.jpg,55,train,49.5847611497,9.36662846022,8,15,Many,
17244,/gpfs/scratch/hc4549/weather/17244/20131004_200553.jpg,60,train,19.1998222193,-96.1388478948,10,11,Medium,
9730,/gpfs/scratch/hc4549/weather/9730/20130714_015715.jpg,40,train,-34.5806593772,-58.4284707051,7,23,Many,
3396,/gpfs/scratch/hc4549/weather/3396/20140418_090839.jpg,36,train,49.7724798,9.9584878,4,9,Many,
17218,/gpfs/scratch/hc4549/weather/17218/20131114_124014.jpg,36,train,44.08473,-66.1834478,11,11,Many,
623,/gpfs/scratch/hc4549/weather/623/20131225_071155.jpg,40,train,29.272958,-94.85084,12,0,Many,
162,/gpfs/scratch/hc4549/weather/162/20130706_023832.jpg,53,train,41.9797,-88.4061,7,19,Many,
19106,/gpfs/scratch/hc4549/weather/19106/20130531_203709.jpg,56,train,46.82261667,-71.21337891,5,18,Many,
3837,/gpfs/scratch/hc4549/weather/3837/20140811_122223.jpg,47,train,47.0675219,7.0999358,8,14,Many,
4679,/gpfs/scratch/hc4549/weather/4679/20140610_204012.jpg,54,train,49.5847611497,9.36662846022,6,23,Many,
10917,/gpfs/scratch/hc4549/weather/10917/20120411_192407.jpg,36,train,47.3645089866,7.15401294173,4,17,Many,
5021,/gpfs/scratch/hc4549/weather/5021/20130919_114633.jpg,48,train,-30.0343080145,-51.2312634505,9,12,Many,
260,/gpfs/scratch/hc4549/weather/260/20140622_034452.jpg,50,train,39.6421,-78.9125,6,23,Many,
3837,/gpfs/scratch/hc4549/weather/3837/20130524_142218.jpg,37,train,47.0675219,7.0999358,5,16,Many,
260,/gpfs/scratch/hc4549/weather/260/20130313_104455.jpg,31,train,39.6421,-78.9125,3,5,Many,
9730,/gpfs/scratch/hc4549/weather/9730/20130923_222706.jpg,41,train,-34.5806593772,-58.4284707051,9,20,Many,
3888,/gpfs/scratch/hc4549/weather/3888/20130814_184221.jpg,59,train,42.2480919,3.1227702,8,19,Medium,
9483,/gpfs/scratch/hc4549/weather/9483/20130629_055414.jpg,44,train,50.1065184167,8.67800682695,6,9,Many,
18590,/gpfs/scratch/hc4549/weather/18590/20130307_060928.jpg,31,train,33.7497447444,-84.3883686381,3,0,Many,
18590,/gpfs/scratch/hc4549/weather/18590/20140519_020931.jpg,52,train,33.7497447444,-84.3883686381,5,17,Many,
162,/gpfs/scratch/hc4549/weather/162/20130816_063832.jpg,45,train,41.9797,-88.4061,8,0,Many,
17218,/gpfs/scratch/hc4549/weather/17218/20130228_001013.jpg,32,train,44.08473,-66.1834478,2,21,Many,
19834,/gpfs/scratch/hc4549/weather/19834/20140702_203238.jpg,60,train,28.2441768,-82.7192671,7,12,Medium,
18590,/gpfs/scratch/hc4549/weather/18590/20120829_073925.jpg,54,train,33.7497447444,-84.3883686381,8,0,Many,
684,/gpfs/scratch/hc4549/weather/684/20140919_151149.jpg,47,train,37.2979,-79.9877,9,7,Many,
4584,/gpfs/scratch/hc4549/weather/4584/20130614_003657.jpg,49,train,37.9843530112,23.7326566772,6,1,Many,
162,/gpfs/scratch/hc4549/weather/162/20130503_213829.jpg,39,train,41.9797,-88.4061,5,16,Many,
9730,/gpfs/scratch/hc4549/weather/9730/20130924_192703.jpg,42,train,-34.5806593772,-58.4284707051,9,17,Many,
861,/gpfs/scratch/hc4549/weather/861/20141020_180551.jpg,40,train,36.0579,-112.1255,10,7,Many,
9730,/gpfs/scratch/hc4549/weather/9730/20131117_085700.jpg,50,train,-34.5806593772,-58.4284707051,11,9,Many,
8733,/gpfs/scratch/hc4549/weather/8733/20130817_103645.jpg,54,train,47.441685,8.620672,8,10,Many,
17244,/gpfs/scratch/hc4549/weather/17244/20130314_143558.jpg,49,train,19.1998222193,-96.1388478948,3,9,Many,
8438,/gpfs/scratch/hc4549/weather/8438/20130406_194631.jpg,53,train,38.9115347345,-97.212305746,4,13,Many,
5020,/gpfs/scratch/hc4549/weather/5020/20140203_151532.jpg,65,train,-30.0342535017,-51.2312071242,2,13,Low,
162,/gpfs/scratch/hc4549/weather/162/20130606_150838.jpg,42,train,41.9797,-88.4061,6,5,Many,
8438,/gpfs/scratch/hc4549/weather/8438/20130311_034630.jpg,34,train,38.9115347345,-97.212305746,3,21,Many,
18590,/gpfs/scratch/hc4549/weather/18590/20130905_033921.jpg,56,train,33.7497447444,-84.3883686381,9,20,Many,
17218,/gpfs/scratch/hc4549/weather/17218/20130115_074017.jpg,32,train,44.08473,-66.1834478,1,7,Many,
6798,/gpfs/scratch/hc4549/weather/6798/20130220_152356.jpg,49,train,28.7540844,-17.8861498,2,16,Many,
9730,/gpfs/scratch/hc4549/weather/9730/20131014_035701.jpg,50,train,-34.5806593772,-58.4284707051,10,23,Many,
8733,/gpfs/scratch/hc4549/weather/8733/20131011_143639.jpg,39,train,47.441685,8.620672,10,14,Many,
3888,/gpfs/scratch/hc4549/weather/3888/20130715_191228.jpg,61,train,42.2480919,3.1227702,7,20,Medium,
162,/gpfs/scratch/hc4549/weather/162/20140203_113838.jpg,8,train,41.9797,-88.4061,2,4,Low,
162,/gpfs/scratch/hc4549/weather/162/20131113_090839.jpg,22,train,41.9797,-88.4061,11,0,Medium,
162,/gpfs/scratch/hc4549/weather/162/20131229_173827.jpg,29,train,41.9797,-88.4061,12,10,Medium,
9730,/gpfs/scratch/hc4549/weather/9730/20130517_102705.jpg,37,train,-34.5806593772,-58.4284707051,5,8,Many,
4181,/gpfs/scratch/hc4549/weather/4181/20130415_010156.jpg,58,train,32.231328037,-110.946649929,4,13,Many,
18590,/gpfs/scratch/hc4549/weather/18590/20120819_074013.jpg,52,train,33.7497447444,-84.3883686381,8,0,Many,
623,/gpfs/scratch/hc4549/weather/623/20130109_034149.jpg,47,train,29.272958,-94.85084,1,23,Many,
17244,/gpfs/scratch/hc4549/weather/17244/20131001_190545.jpg,59,train,19.1998222193,-96.1388478948,10,10,Medium,
5020,/gpfs/scratch/hc4549/weather/5020/20130701_224533.jpg,39,train,-30.0342535017,-51.2312071242,7,23,Many,
9730,/gpfs/scratch/hc4549/weather/9730/20130804_165712.jpg,47,train,-34.5806593772,-58.4284707051,8,17,Many,
162,/gpfs/scratch/hc4549/weather/162/20141023_170839.jpg,32,train,41.9797,-88.4061,10,7,Many,
204,/gpfs/scratch/hc4549/weather/204/20140524_201958.jpg,51,train,41.702494694,-86.2378195222,5,11,Many,
4584,/gpfs/scratch/hc4549/weather/4584/20130107_130651.jpg,41,train,37.9843530112,23.7326566772,1,14,Many,
204,/gpfs/scratch/hc4549/weather/204/20141011_062015.jpg,31,train,41.702494694,-86.2378195222,10,6,Many,
19388,/gpfs/scratch/hc4549/weather/19388/20130410_061410.jpg,29,train,57.6333,18.3,4,4,Medium,
19306,/gpfs/scratch/hc4549/weather/19306/20131204_212325.jpg,28,train,37.20861,-113.02028,12,12,Medium,
162,/gpfs/scratch/hc4549/weather/162/20140416_050831.jpg,39,train,41.9797,-88.4061,4,19,Many,
18590,/gpfs/scratch/hc4549/weather/18590/20120723_054011.jpg,57,train,33.7497447444,-84.3883686381,7,22,Many,
684,/gpfs/scratch/hc4549/weather/684/20130324_014144.jpg,31,train,37.2979,-79.9877,3,19,Many,
18590,/gpfs/scratch/hc4549/weather/18590/20120628_053947.jpg,60,train,33.7497447444,-84.3883686381,6,22,Medium,
3396,/gpfs/scratch/hc4549/weather/3396/20130801_103844.jpg,58,train,49.7724798,9.9584878,8,13,Many,
204,/gpfs/scratch/hc4549/weather/204/20131016_094948.jpg,40,train,41.702494694,-86.2378195222,10,3,Many,
684,/gpfs/scratch/hc4549/weather/684/20130408_054146.jpg,45,train,37.2979,-79.9877,4,0,Many,
5020,/gpfs/scratch/hc4549/weather/5020/20131018_164536.jpg,54,train,-30.0342535017,-51.2312071242,10,17,Many,
162,/gpfs/scratch/hc4549/weather/162/20130329_120833.jpg,30,train,41.9797,-88.4061,3,2,Many,
684,/gpfs/scratch/hc4549/weather/684/20120628_091209.jpg,48,train,37.2979,-79.9877,6,1,Many,
684,/gpfs/scratch/hc4549/weather/684/20140827_084151.jpg,45,train,37.2979,-79.9877,8,2,Many,
10066,/gpfs/scratch/hc4549/weather/10066/20131130_115732.jpg,25,train,46.3833333,11.85,11,12,Medium,
6798,/gpfs/scratch/hc4549/weather/6798/20130830_225401.jpg,54,train,28.7540844,-17.8861498,8,20,Many,
10917,/gpfs/scratch/hc4549/weather/10917/20120515_102408.jpg,37,train,47.3645089866,7.15401294173,5,8,Many,
3396,/gpfs/scratch/hc4549/weather/3396/20130701_040838.jpg,39,train,49.7724798,9.9584878,7,4,Many,
623,/gpfs/scratch/hc4549/weather/623/20140331_194148.jpg,51,train,29.272958,-94.85084,3,12,Many,
17218,/gpfs/scratch/hc4549/weather/17218/20130908_164020.jpg,42,train,44.08473,-66.1834478,9,15,Many,
